id,name,region
4615038,Hamiota,Manitoba
4615036,Hamiota,Manitoba
4602041,Hanover,Manitoba
4615069,Harrison,Manitoba
4605063,Hartney,Manitoba
4611042,Headingley,Manitoba
4616045,Hillsburg,Manitoba
4619053,Hole or Hollow Water 10,Manitoba
4622064,Ilford,Manitoba
4619061,Jackhead 43,Manitoba
4615067,Keeseekoowenin 61,Manitoba
4621052,Kelsey,Manitoba
4605025,Killarney - Turtle Mountain,Manitoba
4602053,La Broquerie,Manitoba
4623067,Lac Brochet 197A,Manitoba
4601060,Lac du Bonnet,Manitoba
4601057,Lac du Bonnet,Manitoba
4608066,Lakeview,Manitoba
4615018,Langford,Manitoba
4608054,Lansdowne,Manitoba
4617076,Lawrence,Manitoba
4623034,Leaf Rapids,Manitoba
4619051,Little Grand Rapids 14,Manitoba
4618063,Little Saskatchewan 48,Manitoba
4609025,Long Plain (Part) 6,Manitoba
4604063,Lorne,Manitoba
4604039,Louise,Manitoba
4623047,Lynn Lake,Manitoba
4610035,Macdonald,Manitoba
4608048,MacGregor,Manitoba
4604035,Manitou,Manitoba
4617034,McCreary,Manitoba
4617036,McCreary,Manitoba
4605052,Melita,Manitoba
4615041,Miniota,Manitoba
4620039,Minitonas,Manitoba
4620037,Minitonas,Manitoba
4615075,Minnedosa,Manitoba
4615073,Minto,Manitoba
4603030,Montcalm,Manitoba
4621058,Moose Lake 31A,Manitoba
4603053,Morden,Manitoba
4603065,Morris,Manitoba
4603067,Morris,Manitoba
4605031,Morton,Manitoba
4617071,Mossey River,Manitoba
4620055,Mountain (North),Manitoba
4620032,Mountain (South),Manitoba
4622017,Mystery Lake,Manitoba
4615020,Neepawa,Manitoba
4622059,Nelson House 170,Manitoba
4602046,Niverville,Manitoba
4607065,North Cypress,Manitoba
4608045,North Norfolk,Manitoba
4622058,Norway House 17,Manitoba
4608033,Notre Dame de Lourdes,Manitoba
4606018,Oak Lake,Manitoba
4607045,Oakland,Manitoba
4617045,Ochre River,Manitoba
4615023,Odanah,Manitoba
4621033,Opaskwayak Cree Nation 21A,Manitoba
4621034,Opaskwayak Cree Nation 21B,Manitoba
4621035,Opaskwayak Cree Nation 21C,Manitoba
4621043,Opaskwayak Cree Nation 21E,Manitoba
4621040,Opaskwayak Cree Nation 21I,Manitoba
4622050,Oxford House 24,Manitoba
4615095,Park (South),Manitoba
4619079,Pauingassi First Nation,Manitoba
4619059,Peguis 1B,Manitoba
4604033,Pembina,Manitoba
4604044,Pilot Mound,Manitoba
4601051,Pinawa,Manitoba
4619070,Pine Creek 66A,Manitoba
4601039,Piney,Manitoba
4606023,Pipestone,Manitoba
4603042,Plum Coulee,Manitoba
4619075,Poplar River 16,Manitoba
4609029,Portage la Prairie,Manitoba
4609024,Portage la Prairie,Manitoba
4601075,Powerview-Pine Falls,Manitoba
4623064,Pukatawagan 198,Manitoba
4615029,Rapid City,Manitoba
4622056,Red Sucker Lake 1976,Manitoba
4601043,Reynolds,Manitoba
4603036,Rhineland,Manitoba
4602075,Ritchot,Manitoba
4607077,Rivers,Manitoba
4605070,Riverside,Manitoba
4618077,Riverton,Manitoba
4604051,Roblin,Manitoba
4616052,Roblin,Manitoba
4614036,Rockwood,Manitoba
4603062,Roland,Manitoba
4615071,Rolling River 67,Manitoba
4615072,Rolling River 67B,Manitoba
4602026,Roseau Rapids 2A,Manitoba
4602027,Roseau River 2,Manitoba
4615078,Rosedale,Manitoba
4616002,Rossburn,Manitoba
4616007,Rossburn,Manitoba
4614015,Rosser,Manitoba
4616032,Russell,Manitoba
4616024,Russell,Manitoba
4608069,Sandy Bay 5,Manitoba
4615027,Saskatchewan,Manitoba
4613047,Selkirk,Manitoba
4623071,Shamattawa 1,Manitoba
4616049,Shell River,Manitoba
4616038,Shellmouth-Boulton,Manitoba
4615061,Shoal Lake,Manitoba
4601082,Shoal Lake (Part) 39A,Manitoba
4601079,Shoal Lake (Part) 40,Manitoba
4619072,Shoal River Indian Reserve 65A,Manitoba
4606015,Sifton,Manitoba
4618057,Siglunes,Manitoba
4616019,Silver Creek,Manitoba
4606040,Sioux Valley Dakota Nation,Manitoba
4621071,Snow Lake,Manitoba
4604066,Somerset,Manitoba
4607053,Souris,Manitoba
4607038,South Cypress,Manitoba
4623037,South Indian Lake,Manitoba
4608031,South Norfolk,Manitoba
4623060,Split Lake (Part) 171,Manitoba
4622063,Split Lake (Part) 171,Manitoba
4612047,Springfield,Manitoba
4613043,St. Andrews,Manitoba
4609020,St. Claude,Manitoba
4613056,St. Clements,Manitoba
4610052,St. Francois Xavier,Manitoba
4618040,St. Laurent,Manitoba
4622801,St. Theresa Point,Manitoba
4603047,Stanley,Manitoba
4602061,Ste. Anne,Manitoba
4602057,Ste. Anne,Manitoba
4617040,Ste. Rose,Manitoba
4617042,Ste. Rose du Lac,Manitoba
4602044,Steinbach,Manitoba
4615051,St-Lazare,Manitoba
4614039,Stonewall,Manitoba
4602037,St-Pierre-Jolys,Manitoba
4615064,Strathclair,Manitoba
4605076,Strathcona,Manitoba
4601035,Stuartburn,Manitoba
4604068,Swan Lake  7,Manitoba
4619071,Swan Lake 65C,Manitoba
4620041,Swan River,Manitoba
4620048,Swan River,Manitoba
4602069,Tache,Manitoba
4614042,Teulon,Manitoba
4619065,The Narrows 49,Manitoba
4621045,The Pas,Manitoba
4622026,Thompson,Manitoba
4603058,Thompson,Manitoba
4608038,Treherne,Manitoba
4616046,Valley River 63A,Manitoba
4608042,Victoria,Manitoba
4601078,Victoria Beach,Manitoba
4606034,Virden,Manitoba
4606028,Wallace,Manitoba
4622800,Wasagamack,Manitoba
4605047,Waskada,Manitoba
4619069,Waterhen 45,Manitoba
4607047,Wawanesa,Manitoba
4616017,Waywayseecappo First Nation,Manitoba
4613037,West St. Paul,Manitoba
4608059,Westbourne,Manitoba
4607057,Whitehead,Manitoba
4601046,Whitemouth,Manitoba
4605067,Whitewater,Manitoba
4605037,Winchester,Manitoba
4603050,Winkler,Manitoba
4611040,Winnipeg,Manitoba
4618034,Winnipeg Beach,Manitoba
4617073,Winnipegosis,Manitoba
4614031,Woodlands,Manitoba
4606037,Woodworth,Manitoba
4622065,York Landing,Manitoba
1311026,Aberdeen,New Brunswick 
1308024,Acadieville,New Brunswick 
1314012,Addington,New Brunswick 
1315006,Allardville,New Brunswick 
1306007,Alma,New Brunswick 
1306006,Alma,New Brunswick 
1309036,Alnwick,New Brunswick 
1312001,Andover,New Brunswick 
1312002,Aroostook,New Brunswick 
1314013,Atholville,New Brunswick 
1313034,Baker Brook,New Brunswick 
1313035,Baker-Brook,New Brunswick 
1314005,Balmoral,New Brunswick 
1314006,Balmoral,New Brunswick 
1315027,Bas-Caraquet,New Brunswick 
1311030,Bath,New Brunswick 
1315011,Bathurst,New Brunswick 
1315008,Bathurst,New Brunswick 
1307005,Beaubassin East / Beaubassin-est,New Brunswick 
1314025,Belledune,New Brunswick 
1315012,Beresford,New Brunswick 
1315015,Beresford,New Brunswick 
1315036,Bertrand,New Brunswick 
1309034,Big Hole Tract 8 (South Half),New Brunswick 
1302012,Blacks Harbour,New Brunswick 
1309018,Blackville,New Brunswick 
1309019,Blackville,New Brunswick 
1309021,Blissfield,New Brunswick 
1303001,Blissville,New Brunswick 
1307004,Botsford,New Brunswick 
1308005,Bouctouche,New Brunswick 
1310026,Bright,New Brunswick 
1311011,Brighton,New Brunswick 
1304016,Brunswick,New Brunswick 
1308003,Buctouche 16,New Brunswick 
1309044,Burnt Church 14,New Brunswick 
1303011,Burton,New Brunswick 
1304011,Cambridge,New Brunswick 
1304013,Cambridge-Narrows,New Brunswick 
1314014,Campbellton,New Brunswick 
1302004,Campobello Island,New Brunswick 
1304021,Canning,New Brunswick 
1310012,Canterbury,New Brunswick 
1310011,Canterbury,New Brunswick 
1307007,Cap-Pele,New Brunswick 
1315028,Caraquet,New Brunswick 
1315026,Caraquet,New Brunswick 
1305026,Cardwell,New Brunswick 
1308026,Carleton,New Brunswick 
1311019,Centreville,New Brunswick 
1314004,Charlo,New Brunswick 
1309006,Chatham,New Brunswick 
1304024,Chipman,New Brunswick 
1304025,Chipman,New Brunswick 
1313038,Clair,New Brunswick 
1313039,Clair,New Brunswick 
1302014,Clarendon,New Brunswick 
1314003,Colborne,New Brunswick 
1306014,Coverdale,New Brunswick 
1314017,Dalhousie,New Brunswick 
1314008,Dalhousie,New Brunswick 
1312014,Denmark,New Brunswick 
1309011,Derby,New Brunswick 
1310034,Devon 30,New Brunswick 
1307045,Dieppe,New Brunswick 
1309022,Doaktown,New Brunswick 
1307012,Dorchester,New Brunswick 
1307011,Dorchester,New Brunswick 
1310028,Douglas,New Brunswick 
1312023,Drummond,New Brunswick 
1312021,Drummond,New Brunswick 
1302031,Dufferin,New Brunswick 
1302044,Dumbarton,New Brunswick 
1310014,Dumfries,New Brunswick 
1308001,Dundas,New Brunswick 
1314001,Durham,New Brunswick 
1313027,Edmundston,New Brunswick 
1309035,Eel Ground 2,New Brunswick 
1314010,Eel River 3,New Brunswick 
1314011,Eel River Crossing,New Brunswick 
1314016,Eldon,New Brunswick 
1306008,Elgin,New Brunswick 
1311027,Florenceville-Bristol,New Brunswick 
1307014,Fort Folly 1,New Brunswick 
1310032,Fredericton,New Brunswick 
1303006,Fredericton Junction,New Brunswick 
1304005,Gagetown,New Brunswick 
1304004,Gagetown,New Brunswick 
1303004,Gladstone,New Brunswick 
1309004,Glenelg,New Brunswick 
1312008,Gordon,New Brunswick 
1305015,Grand Bay-Westfield,New Brunswick 
1312016,Grand Falls,New Brunswick 
1312019,Grand Falls / Grand-Sault,New Brunswick 
1302052,Grand Manan,New Brunswick 
1302001,Grand Manan,New Brunswick 
1315038,Grande-Anse,New Brunswick 
1305038,Greenwich,New Brunswick 
1314018,Grimmer,New Brunswick 
1305001,Hammond,New Brunswick 
1304006,Hampstead,New Brunswick 
1305007,Hampton,New Brunswick 
1305006,Hampton,New Brunswick 
1308010,Harcourt,New Brunswick 
1309001,Hardwicke,New Brunswick 
1311012,Hartland,New Brunswick 
1306004,Harvey,New Brunswick 
1310005,Harvey,New Brunswick 
1305028,Havelock,New Brunswick 
1306011,Hillsborough,New Brunswick 
1306025,Hillsborough,New Brunswick 
1306001,Hopewell,New Brunswick 
1308012,Huskisson,New Brunswick 
1308020,Indian Island 28,New Brunswick 
1314026,Indian Ranch,New Brunswick 
1315024,Inkerman,New Brunswick 
1304014,Johnston,New Brunswick 
1305036,Kars,New Brunswick 
1314019,Kedgwick,New Brunswick 
1311028,Kent,New Brunswick 
1310018,Kingsclear,New Brunswick 
1310019,Kingsclear 6,New Brunswick 
1305014,Kingston,New Brunswick 
1313037,Lac Baker,New Brunswick 
1313036,Lac-Baker,New Brunswick 
1315032,Lameque,New Brunswick 
1315030,Le Goulet,New Brunswick 
1302008,Lepreau,New Brunswick 
1303008,Lincoln,New Brunswick 
1312011,Lorne,New Brunswick 
1313028,Madawaska,New Brunswick 
1315040,Maisonnette,New Brunswick 
1310004,Manners Sutton,New Brunswick 
1303016,Maugerville,New Brunswick 
1310007,McAdam,New Brunswick 
1310006,McAdam,New Brunswick 
1310013,Meductic,New Brunswick 
1307013,Memramcook,New Brunswick 
1310025,Millville,New Brunswick 
1304022,Minto,New Brunswick 
1309050,Miramichi,New Brunswick 
1307022,Moncton,New Brunswick 
1307019,Moncton,New Brunswick 
1301016,Musquash,New Brunswick 
1310054,Nackawic,New Brunswick 
1309038,Neguac,New Brunswick 
1309014,Nelson,New Brunswick 
1315016,New Bandon,New Brunswick 
1310002,New Maryland,New Brunswick 
1310001,New Maryland,New Brunswick 
1309031,Newcastle,New Brunswick 
1315037,Nigadoo,New Brunswick 
1310008,North Lake,New Brunswick 
1311008,Northampton,New Brunswick 
1309028,Northesk,New Brunswick 
1303018,Northfield,New Brunswick 
1305016,Norton,New Brunswick 
1305018,Norton,New Brunswick 
1313008,Notre-Dame-de-Lourdes,New Brunswick 
1303012,Oromocto,New Brunswick 
1303013,Oromocto 26,New Brunswick 
1315010,Pabineau 11,New Brunswick 
1315019,Paquetville,New Brunswick 
1315020,Paquetville,New Brunswick 
1311024,Peel,New Brunswick 
1302011,Pennfield,New Brunswick 
1312004,Perth,New Brunswick 
1312006,Perth-Andover,New Brunswick 
1304001,Petersville,New Brunswick 
1307029,Petitcodiac,New Brunswick 
1315014,Petit-Rocher,New Brunswick 
1312009,Plaster Rock,New Brunswick 
1315013,Pointe-Verte,New Brunswick 
1307002,Port Elgin,New Brunswick 
1310016,Prince William,New Brunswick 
1310021,Queensbury,New Brunswick 
1305057,Quispamsis,New Brunswick 
1309023,Red Bank 4,New Brunswick 
1308017,Rexton,New Brunswick 
1308016,Richibucto,New Brunswick 
1308018,Richibucto,New Brunswick 
1308015,Richibucto 15,New Brunswick 
1311001,Richmond,New Brunswick 
1306003,Riverside-Albert,New Brunswick 
1306020,Riverview,New Brunswick 
1313015,Riviere-Verte,New Brunswick 
1313014,Riviere-Verte,New Brunswick 
1309016,Rogersville,New Brunswick 
1309017,Rogersville,New Brunswick 
1305008,Rothesay,New Brunswick 
1305045,Rothesay,New Brunswick 
1307008,Sackville,New Brunswick 
1307009,Sackville,New Brunswick 
1302026,Saint Andrews,New Brunswick 
1302024,Saint Andrews,New Brunswick 
1302028,Saint Croix,New Brunswick 
1302042,Saint David,New Brunswick 
1302016,Saint George,New Brunswick 
1302039,Saint James,New Brunswick 
1301006,Saint John,New Brunswick 
1301001,Saint Martins,New Brunswick 
1308006,Saint Mary,New Brunswick 
1310031,Saint Marys,New Brunswick 
1302021,Saint Patrick,New Brunswick 
1302034,Saint Stephen,New Brunswick 
1313002,Saint-Andre,New Brunswick 
1313001,Saint-Andre,New Brunswick 
1308007,Saint-Antoine,New Brunswick 
1313018,Saint-Basile,New Brunswick 
1308019,Saint-Charles,New Brunswick 
1313011,Sainte-Anne,New Brunswick 
1313012,Sainte-Anne-de-Madawaska,New Brunswick 
1315033,Sainte-Marie-Saint-Raphael,New Brunswick 
1313041,Saint-Francois,New Brunswick 
1313042,Saint-Francois de Madawaska,New Brunswick 
1313032,Saint-Hilaire,New Brunswick 
1315021,Saint-Isidore,New Brunswick 
1315022,Saint-Isidore,New Brunswick 
1313024,Saint-Jacques,New Brunswick 
1313022,Saint-Joseph,New Brunswick 
1315017,Saint-Leolin,New Brunswick 
1313004,Saint-Leonard,New Brunswick 
1313006,Saint-Leonard,New Brunswick 
1308021,Saint-Louis,New Brunswick 
1308022,Saint-Louis de Kent,New Brunswick 
1308008,Saint-Paul,New Brunswick 
1314021,Saint-Quentin,New Brunswick 
1314022,Saint-Quentin,New Brunswick 
1307024,Salisbury,New Brunswick 
1307028,Salisbury,New Brunswick 
1315001,Saumarez,New Brunswick 
1307016,Shediac,New Brunswick 
1307052,Shediac,New Brunswick 
1303014,Sheffield,New Brunswick 
1315029,Shippagan,New Brunswick 
1315031,Shippagan,New Brunswick 
1311021,Simonds,New Brunswick 
1301004,Simonds,New Brunswick 
1310024,Southampton,New Brunswick 
1309026,Southesk,New Brunswick 
1305034,Springfield,New Brunswick 
1313020,St. Basile 10,New Brunswick 
1302018,St. George,New Brunswick 
1313033,St. Hilaire,New Brunswick 
1301002,St. Martins,New Brunswick 
1302037,St. Stephen,New Brunswick 
1310036,Stanley,New Brunswick 
1310037,Stanley,New Brunswick 
1305031,Studholm,New Brunswick 
1305021,Sussex,New Brunswick 
1305022,Sussex,New Brunswick 
1305023,Sussex Corner,New Brunswick 
1309047,Tabusintac 9,New Brunswick 
1314015,Tide Head,New Brunswick 
1312007,Tobique 20,New Brunswick 
1315003,Tracadie-Sheila,New Brunswick 
1303005,Tracy,New Brunswick 
1305004,Upham,New Brunswick 
1309027,Upper Miramichi,New Brunswick 
1311014,Wakefield,New Brunswick 
1304018,Waterborough,New Brunswick 
1305024,Waterford,New Brunswick 
1308014,Weldford,New Brunswick 
1308004,Wellington,New Brunswick 
1302006,West Isles,New Brunswick 
1305011,Westfield,New Brunswick 
1307001,Westmorland,New Brunswick 
1304008,Wickham,New Brunswick 
1311031,Wicklow,New Brunswick 
1311018,Wilmot,New Brunswick 
1311006,Woodstock,New Brunswick 
1311004,Woodstock,New Brunswick 
1311005,Woodstock 23,New Brunswick 
1001186,Admirals Beach,Newfoundland and Labrador 
1009023,Anchor Point,Newfoundland and Labrador 
1006011,Appleton,Newfoundland and Labrador 
1001144,Aquaforte,Newfoundland and Labrador 
1001270,Arnold's Cove,Newfoundland and Labrador 
1001464,Avondale,Newfoundland and Labrador 
1006026,Badger,Newfoundland and Labrador 
1008079,Baie Verte,Newfoundland and Labrador 
1002040,Baine Harbour,Newfoundland and Labrador 
1001512,Bauline,Newfoundland and Labrador 
1001557,Bay Bulls,Newfoundland and Labrador 
1001347,Bay de Verde,Newfoundland and Labrador 
1002027,Bay L'Argent,Newfoundland and Labrador 
1001409,Bay Roberts,Newfoundland and Labrador 
1008040,Baytona,Newfoundland and Labrador 
1008066,Beachside,Newfoundland and Labrador 
1009042,Bellburns,Newfoundland and Labrador 
1003004,Belleoram,Newfoundland and Labrador 
1008038,Birchy Bay,Newfoundland and Labrador 
1009026,Bird Cove,Newfoundland and Labrador 
1001394,Bishop's Cove,Newfoundland and Labrador 
1006019,Bishop's Falls,Newfoundland and Labrador 
1007023,Bonavista,Newfoundland and Labrador 
1006022,Botwood,Newfoundland and Labrador 
1001219,Branch,Newfoundland and Labrador 
1008077,Brent's Cove,Newfoundland and Labrador 
1008055,Brighton,Newfoundland and Labrador 
1001446,Brigus,Newfoundland and Labrador 
1001375,Bryant's Cove,Newfoundland and Labrador 
1006031,Buchans,Newfoundland and Labrador 
1003028,Burgeo,Newfoundland and Labrador 
1002005,Burin,Newfoundland and Labrador 
1008071,Burlington,Newfoundland and Labrador 
1003033,Burnt Islands,Newfoundland and Labrador 
1008037,Campbellton,Newfoundland and Labrador 
1001126,Cape Broyle,Newfoundland and Labrador 
1004033,Cape St. George,Newfoundland and Labrador 
1001370,Carbonear,Newfoundland and Labrador 
1008011,Carmanville,Newfoundland and Labrador 
1010012,"Cartwright, Labrador",Newfoundland and Labrador 
1007050,Centreville-Wareham-Trinity,Newfoundland and Labrador 
1001281,Chance Cove,Newfoundland and Labrador 
1008024,Change Islands,Newfoundland and Labrador 
1003034,Channel-Port aux Basques,Newfoundland and Labrador 
1001289,Chapel Arm,Newfoundland and Labrador 
1010013,Charlottetown (Labrador),Newfoundland and Labrador 
1007013,Clarenville,Newfoundland and Labrador 
1001429,Clarke's Beach,Newfoundland and Labrador 
1008092,Coachman's Cove,Newfoundland and Labrador 
1001207,Colinet,Newfoundland and Labrador 
1001456,Colliers,Newfoundland and Labrador 
1001274,Come By Chance,Newfoundland and Labrador 
1008039,Comfort Cove-Newstead,Newfoundland and Labrador 
1001485,Conception Bay South,Newfoundland and Labrador 
1001461,Conception Harbour,Newfoundland and Labrador 
1009008,Conche,Newfoundland and Labrador 
1009034,Cook's Harbour,Newfoundland and Labrador 
1005014,Cormack,Newfoundland and Labrador 
1005018,Corner Brook,Newfoundland and Labrador 
1008032,Cottlesville,Newfoundland and Labrador 
1009016,Cow Head,Newfoundland and Labrador 
1005023,Cox's Cove,Newfoundland and Labrador 
1008029,Crow Head,Newfoundland and Labrador 
1001437,Cupids,Newfoundland and Labrador 
1009015,Daniel's Harbour,Newfoundland and Labrador 
1005004,Deer Lake,Newfoundland and Labrador 
1001259,"Division No.  1, Subd. A",Newfoundland and Labrador 
1001234,"Division No.  1, Subd. B",Newfoundland and Labrador 
1001214,"Division No.  1, Subd. C",Newfoundland and Labrador 
1001565,"Division No.  1, Subd. D",Newfoundland and Labrador 
1001304,"Division No.  1, Subd. E",Newfoundland and Labrador 
1001321,"Division No.  1, Subd. F",Newfoundland and Labrador 
1001339,"Division No.  1, Subd. G",Newfoundland and Labrador 
1001357,"Division No.  1, Subd. H",Newfoundland and Labrador 
1001374,"Division No.  1, Subd. I",Newfoundland and Labrador 
1001391,"Division No.  1, Subd. J",Newfoundland and Labrador 
1001405,"Division No.  1, Subd. K",Newfoundland and Labrador 
1001415,"Division No.  1, Subd. L",Newfoundland and Labrador 
1001421,"Division No.  1, Subd. M",Newfoundland and Labrador 
1001441,"Division No.  1, Subd. N",Newfoundland and Labrador 
1001452,"Division No.  1, Subd. O",Newfoundland and Labrador 
1001490,"Division No.  1, Subd. R",Newfoundland and Labrador 
1001124,"Division No.  1, Subd. U",Newfoundland and Labrador 
1001101,"Division No.  1, Subd. V",Newfoundland and Labrador 
1001155,"Division No.  1, Subd. W",Newfoundland and Labrador 
1001203,"Division No.  1, Subd. X",Newfoundland and Labrador 
1001293,"Division No.  1, Subd. Y",Newfoundland and Labrador 
1002031,"Division No.  2, Subd. C",Newfoundland and Labrador 
1002022,"Division No.  2, Subd. D",Newfoundland and Labrador 
1002001,"Division No.  2, Subd. E",Newfoundland and Labrador 
1002006,"Division No.  2, Subd. F",Newfoundland and Labrador 
1002009,"Division No.  2, Subd. G",Newfoundland and Labrador 
1002016,"Division No.  2, Subd. H",Newfoundland and Labrador 
1002026,"Division No.  2, Subd. I",Newfoundland and Labrador 
1002029,"Division No.  2, Subd. J",Newfoundland and Labrador 
1002048,"Division No.  2, Subd. K",Newfoundland and Labrador 
1002044,"Division No.  2, Subd. L",Newfoundland and Labrador 
1003001,"Division No.  3, Subd. A",Newfoundland and Labrador 
1003006,"Division No.  3, Subd. B",Newfoundland and Labrador 
1003009,"Division No.  3, Subd. C",Newfoundland and Labrador 
1003014,"Division No.  3, Subd. D",Newfoundland and Labrador 
1003021,"Division No.  3, Subd. E",Newfoundland and Labrador 
1003024,"Division No.  3, Subd. F",Newfoundland and Labrador 
1003031,"Division No.  3, Subd. H",Newfoundland and Labrador 
1003038,"Division No.  3, Subd. I",Newfoundland and Labrador 
1003042,"Division No.  3, Subd. J",Newfoundland and Labrador 
1004001,"Division No.  4, Subd. A",Newfoundland and Labrador 
1004006,"Division No.  4, Subd. B",Newfoundland and Labrador 
1004011,"Division No.  4, Subd. C",Newfoundland and Labrador 
1004016,"Division No.  4, Subd. D",Newfoundland and Labrador 
1004022,"Division No.  4, Subd. E",Newfoundland and Labrador 
1005001,"Division No.  5, Subd. A",Newfoundland and Labrador 
1005016,"Division No.  5, Subd. C",Newfoundland and Labrador 
1005019,"Division No.  5, Subd. D",Newfoundland and Labrador 
1005007,"Division No.  5, Subd. E",Newfoundland and Labrador 
1005010,"Division No.  5, Subd. F",Newfoundland and Labrador 
1005003,"Division No.  5, Subd. G",Newfoundland and Labrador 
1006029,"Division No.  6, Subd. A",Newfoundland and Labrador 
1006014,"Division No.  6, Subd. C",Newfoundland and Labrador 
1006001,"Division No.  6, Subd. D",Newfoundland and Labrador 
1006008,"Division No.  6, Subd. E",Newfoundland and Labrador 
1007056,"Division No.  7, Subd. A",Newfoundland and Labrador 
1007051,"Division No.  7, Subd. B",Newfoundland and Labrador 
1007038,"Division No.  7, Subd. D",Newfoundland and Labrador 
1007031,"Division No.  7, Subd. E",Newfoundland and Labrador 
1007028,"Division No.  7, Subd. F",Newfoundland and Labrador 
1007024,"Division No.  7, Subd. G",Newfoundland and Labrador 
1007018,"Division No.  7, Subd. I",Newfoundland and Labrador 
1007014,"Division No.  7, Subd. J",Newfoundland and Labrador 
1007009,"Division No.  7, Subd. K",Newfoundland and Labrador 
1007006,"Division No.  7, Subd. L",Newfoundland and Labrador 
1007001,"Division No.  7, Subd. M",Newfoundland and Labrador 
1007045,"Division No.  7, Subd. N",Newfoundland and Labrador 
1008074,"Division No.  8, Subd. A",Newfoundland and Labrador 
1008058,"Division No.  8, Subd. C",Newfoundland and Labrador 
1008052,"Division No.  8, Subd. D",Newfoundland and Labrador 
1008046,"Division No.  8, Subd. E",Newfoundland and Labrador 
1008042,"Division No.  8, Subd. F",Newfoundland and Labrador 
1008036,"Division No.  8, Subd. G",Newfoundland and Labrador 
1008031,"Division No.  8, Subd. H",Newfoundland and Labrador 
1008026,"Division No.  8, Subd. I",Newfoundland and Labrador 
1008008,"Division No.  8, Subd. L",Newfoundland and Labrador 
1008001,"Division No.  8, Subd. M",Newfoundland and Labrador 
1008067,"Division No.  8, Subd. O",Newfoundland and Labrador 
1008065,"Division No.  8, Subd. P",Newfoundland and Labrador 
1009009,"Division No.  9, Subd. A",Newfoundland and Labrador 
1009021,"Division No.  9, Subd. C",Newfoundland and Labrador 
1009031,"Division No.  9, Subd. D",Newfoundland and Labrador 
1009001,"Division No.  9, Subd. F",Newfoundland and Labrador 
1009047,"Division No.  9, Subd. G",Newfoundland and Labrador 
1009041,"Division No.  9, Subd. H",Newfoundland and Labrador 
1010001,"Division No. 10, Subd. A",Newfoundland and Labrador 
1010008,"Division No. 10, Subd. B",Newfoundland and Labrador 
1010020,"Division No. 10, Subd. C",Newfoundland and Labrador 
1010029,"Division No. 10, Subd. D",Newfoundland and Labrador 
1010042,"Division No. 10, Subd. E",Newfoundland and Labrador 
1011005,"Division No. 11, Subd. C",Newfoundland and Labrador 
1011040,"Division No. 11, Subd. E",Newfoundland and Labrador 
1007057,Dover,Newfoundland and Labrador 
1007026,Duntara,Newfoundland and Labrador 
1007042,Eastport,Newfoundland and Labrador 
1007020,Elliston,Newfoundland and Labrador 
1008043,Embree,Newfoundland and Labrador 
1009004,Englee,Newfoundland and Labrador 
1002039,English Harbour East,Newfoundland and Labrador 
1001136,Fermeuse,Newfoundland and Labrador 
1001149,Ferryland,Newfoundland and Labrador 
1001507,Flatrock,Newfoundland and Labrador 
1008075,Fleur de Lys,Newfoundland and Labrador 
1009024,Flower's Cove,Newfoundland and Labrador 
1008021,Fogo,Newfoundland and Labrador 
1008020,Fogo Island Region (Part),Newfoundland and Labrador 
1010005,Forteau,Newfoundland and Labrador 
1002018,Fortune,Newfoundland and Labrador 
1002025,Fox Cove-Mortier,Newfoundland and Labrador 
1001254,Fox Harbour,Newfoundland and Labrador 
1002017,Frenchman's Cove,Newfoundland and Labrador 
1004017,Gallants,Newfoundland and Labrador 
1007047,Gambo,Newfoundland and Labrador 
1006009,Gander,Newfoundland and Labrador 
1002021,Garnish,Newfoundland and Labrador 
1001174,Gaskiers-Point La Haye,Newfoundland and Labrador 
1003012,Gaultois,Newfoundland and Labrador 
1005015,Gillams,Newfoundland and Labrador 
1009030,Glenburnie-Birchy Head-Shoal Brook,Newfoundland and Labrador 
1006012,Glenwood,Newfoundland and Labrador 
1007044,Glovertown,Newfoundland and Labrador 
1009039,Goose Cove East,Newfoundland and Labrador 
1002019,Grand Bank,Newfoundland and Labrador 
1006017,Grand Falls-Windsor,Newfoundland and Labrador 
1002030,Grand le Pierre,Newfoundland and Labrador 
1007054,Greenspond,Newfoundland and Labrador 
1005008,Hampden,Newfoundland and Labrador 
1001335,Hant's Harbour,Newfoundland and Labrador 
1007041,Happy Adventure,Newfoundland and Labrador 
1010025,Happy Valley-Goose Bay,Newfoundland and Labrador 
1003008,Harbour Breton,Newfoundland and Labrador 
1001379,Harbour Grace,Newfoundland and Labrador 
1001469,Harbour Main-Chapel's Cove-Lakeview,Newfoundland and Labrador 
1007049,Hare Bay,Newfoundland and Labrador 
1009018,Hawke's Bay,Newfoundland and Labrador 
1001325,Heart's Content,Newfoundland and Labrador 
1001312,Heart's Delight-Islington,Newfoundland and Labrador 
1001316,Heart's Desire,Newfoundland and Labrador 
1003011,Hermitage-Sandyville,Newfoundland and Labrador 
1001472,Holyrood,Newfoundland and Labrador 
1011030,Hopedale,Newfoundland and Labrador 
1005006,Howley,Newfoundland and Labrador 
1005028,Hughes Brook,Newfoundland and Labrador 
1005020,Humber Arm South,Newfoundland and Labrador 
1007067,Indian Bay,Newfoundland and Labrador 
1005030,Irishtown-Summerside,Newfoundland and Labrador 
1003032,Isle aux Morts,Newfoundland and Labrador 
