id,name,region,msa_id,msa
4715846,Chief Joseph Custer,Saskatchewan,745,Prince Albert
4715848,Wahpaton 94A,Saskatchewan,745,Prince Albert
5953023,Prince George,British Columbia,970,Prince George
5953038,Fraser-Fort George A,British Columbia,970,Prince George
5953042,Fraser-Fort George C,British Columbia,970,Prince George
5953044,Fraser-Fort George D,British Columbia,970,Prince George
5953048,Fraser-Fort George F,British Columbia,970,Prince George
5953801,Fort George (Shelley) 2,British Columbia,970,Prince George
5947007,Port Edward,British Columbia,955,Prince Rupert
5947012,Prince Rupert,British Columbia,955,Prince Rupert
2419068,Saint-Henri,Quebec,421,Quebec
2419105,Beaumont,Quebec,421,Quebec
2420005,Saint-Francois-de-l'Ile-d'Orleans,Quebec,421,Quebec
2420010,Sainte-Famille,Quebec,421,Quebec
2420015,Saint-Jean-de-l'Ile-d'Orleans,Quebec,421,Quebec
2420020,Saint-Laurent-de-l'Ile-d'Orleans,Quebec,421,Quebec
2420025,Saint-Pierre-de-l'Ile-d'Orleans,Quebec,421,Quebec
2420030,Sainte-Petronille,Quebec,421,Quebec
2421035,Chateau-Richer,Quebec,421,Quebec
2421040,L'Ange-Gardien,Quebec,421,Quebec
2421045,Boischatel,Quebec,421,Quebec
2422005,Sainte-Catherine-de-la-Jacques-Cartier,Quebec,421,Quebec
2422010,Fossambault-sur-le-Lac,Quebec,421,Quebec
2422015,Lac-Saint-Joseph,Quebec,421,Quebec
2422020,Shannon,Quebec,421,Quebec
2422025,Saint-Gabriel-de-Valcartier,Quebec,421,Quebec
2422030,Lac-Delage,Quebec,421,Quebec
2422035,Stoneham-et-Tewkesbury,Quebec,421,Quebec
2422040,Lac-Beauport,Quebec,421,Quebec
2422045,Sainte-Brigitte-de-Laval,Quebec,421,Quebec
2423015,Notre-Dame-des-Anges,Quebec,421,Quebec
2423027,Quebec,Quebec,421,Quebec
2423057,L'Ancienne-Lorette,Quebec,421,Quebec
2423072,Saint-Augustin-de-Desmaures,Quebec,421,Quebec
2423802,Wendake,Quebec,421,Quebec
2425213,Levis,Quebec,421,Quebec
2426070,Saint-Lambert-de-Lauzon,Quebec,421,Quebec
2434007,Neuville,Quebec,421,Quebec
5941013,Quesnel,British Columbia,952,Quesnel
5941019,Cariboo A,British Columbia,952,Quesnel
5941021,Cariboo B,British Columbia,952,Quesnel
5941027,Cariboo I,British Columbia,952,Quesnel
5941809,Quesnel 1,British Columbia,952,Quesnel
5941833,Kluskus 1,British Columbia,952,Quesnel
5941835,Coglistiko River 29,British Columbia,952,Quesnel
5941837,Nazco 20,British Columbia,952,Quesnel
5941852,Trout Lake Alec 16,British Columbia,952,Quesnel
5941864,Sundayman's Meadow 3,British Columbia,952,Quesnel
5941865,Tatelkus Lake 28,British Columbia,952,Quesnel
5941866,Euchinico Creek 17,British Columbia,952,Quesnel
5941881,Baezaeko River 27,British Columbia,952,Quesnel
5941882,Alexandria,British Columbia,952,Quesnel
4808011,Red Deer,Alberta,830,Red Deer
4706021,Pense No. 160,Saskatchewan,705,Regina
4706022,Belle Plaine,Saskatchewan,705,Regina
4706023,Pense,Saskatchewan,705,Regina
4706026,Sherwood No. 159,Saskatchewan,705,Regina
4706027,Regina,Saskatchewan,705,Regina
4706028,Grand Coulee,Saskatchewan,705,Regina
4706029,Edenwold No. 158,Saskatchewan,705,Regina
4706030,White City,Saskatchewan,705,Regina
4706031,Pilot Butte,Saskatchewan,705,Regina
4706032,Balgonie,Saskatchewan,705,Regina
4706033,Edenwold,Saskatchewan,705,Regina
4706053,Lumsden No. 189,Saskatchewan,705,Regina
4706054,Disley,Saskatchewan,705,Regina
4706055,Buena Vista,Saskatchewan,705,Regina
4706056,Lumsden,Saskatchewan,705,Regina
4706057,Lumsden Beach,Saskatchewan,705,Regina
4706058,Regina Beach,Saskatchewan,705,Regina
2410015,Saint-Narcisse-de-Rimouski,Quebec,404,Rimouski
2410030,Saint-Anaclet-de-Lessard,Quebec,404,Rimouski
2410043,Rimouski,Quebec,404,Rimouski
2412015,Saint-Antonin,Quebec,405,Riviere-du-Loup
2412020,Saint-Modeste,Quebec,405,Riviere-du-Loup
2412057,Cacouna,Quebec,405,Riviere-du-Loup
2412072,Riviere-du-Loup,Quebec,405,Riviere-du-Loup
2412080,Notre-Dame-du-Portage,Quebec,405,Riviere-du-Loup
2486042,Rouyn-Noranda,Quebec,485,Rouyn-Noranda
2488090,Preissac,Quebec,485,Rouyn-Noranda
2494068,Saguenay,Quebec,408,Saguenay
2494225,Saint-Felix-d'Otis,Quebec,408,Saguenay
2494230,Sainte-Rose-du-Nord,Quebec,408,Saguenay
2494235,Saint-Fulgence,Quebec,408,Saguenay
2494240,Saint-Honore,Quebec,408,Saguenay
2494245,Saint-David-de-Falardeau,Quebec,408,Saguenay
2494260,Saint-Charles-de-Bourget,Quebec,408,Saguenay
2494265,Larouche,Quebec,408,Saguenay
1301001,Saint Martins,New Brunswick,310,Saint John
1301002,St. Martins,New Brunswick,310,Saint John
1301004,Simonds,New Brunswick,310,Saint John
1301006,Saint John,New Brunswick,310,Saint John
1301016,Musquash,New Brunswick,310,Saint John
1302008,Lepreau,New Brunswick,310,Saint John
1304001,Petersville,New Brunswick,310,Saint John
1305004,Upham,New Brunswick,310,Saint John
1305006,Hampton,New Brunswick,310,Saint John
1305007,Hampton,New Brunswick,310,Saint John
1305008,Rothesay,New Brunswick,310,Saint John
1305011,Westfield,New Brunswick,310,Saint John
1305014,Kingston,New Brunswick,310,Saint John
1305015,Grand Bay-Westfield,New Brunswick,310,Saint John
1305038,Greenwich,New Brunswick,310,Saint John
1305045,Rothesay,New Brunswick,310,Saint John
1305057,Quispamsis,New Brunswick,310,Saint John
2429073,Saint-Georges,Quebec,428,Saint-Georges
2429095,Lac-Poulin,Quebec,428,Saint-Georges
2429100,Saint-BenoIt-Labre,Quebec,428,Saint-Georges
2429120,Notre-Dame-des-Pins,Quebec,428,Saint-Georges
2429125,Saint-Simon-les-Mines,Quebec,428,Saint-Georges
2454048,Saint-Hyacinthe,Quebec,452,Saint-Hyacinthe
2454060,Saint-Dominique,Quebec,452,Saint-Hyacinthe
2454090,Saint-Simon,Quebec,452,Saint-Hyacinthe
2456083,Saint-Jean-sur-Richelieu,Quebec,459,Saint-Jean-sur-Richelieu
2470052,Salaberry-de-Valleyfield,Quebec,465,Salaberry-de-Valleyfield
5939032,Salmon Arm,British Columbia,920,Salmon Arm
5939808,Switsemalph 3,British Columbia,920,Salmon Arm
5939811,Switsemalph,British Columbia,920,Salmon Arm
3538003,St. Clair,Ontario,562,Sarnia
3538025,Sarnia 45,Ontario,562,Sarnia
3538030,Sarnia,Ontario,562,Sarnia
3538031,Point Edward,Ontario,562,Sarnia
4711060,Thode,Saskatchewan,725,Saskatoon
4711061,Dundurn No. 314,Saskatchewan,725,Saskatoon
4711063,Dundurn,Saskatchewan,725,Saskatoon
4711064,Shields,Saskatchewan,725,Saskatoon
4711065,Corman Park No. 344,Saskatchewan,725,Saskatoon
4711066,Saskatoon,Saskatchewan,725,Saskatoon
4711067,Langham,Saskatchewan,725,Saskatoon
4711068,Warman,Saskatchewan,725,Saskatoon
4711069,Blucher No. 343,Saskatchewan,725,Saskatoon
4711070,Martensville,Saskatchewan,725,Saskatoon
4711071,Bradwell,Saskatchewan,725,Saskatoon
4711072,Allan,Saskatchewan,725,Saskatoon
4711073,Dalmeny,Saskatchewan,725,Saskatoon
4711074,Elstow,Saskatchewan,725,Saskatoon
4711075,Osler,Saskatchewan,725,Saskatoon
4711076,Colonsay No. 342,Saskatchewan,725,Saskatoon
4711077,Clavet,Saskatchewan,725,Saskatoon
4711078,Meacham,Saskatchewan,725,Saskatoon
4711079,Colonsay,Saskatchewan,725,Saskatoon
4711828,Whitecap,Saskatchewan,725,Saskatoon
4712054,Vanscoy No. 345,Saskatchewan,725,Saskatoon
4712056,Delisle,Saskatchewan,725,Saskatoon
4712058,Vanscoy,Saskatchewan,725,Saskatoon
4712059,Asquith,Saskatchewan,725,Saskatoon
3557011,Laird,Ontario,590,Sault Ste. Marie
3557051,"Macdonald, Meredith and Aberdeen Additional",Ontario,590,Sault Ste. Marie
3557061,Sault Ste. Marie,Ontario,590,Sault Ste. Marie
3557066,Prince,Ontario,590,Sault Ste. Marie
3557074,Garden River 14,Ontario,590,Sault Ste. Marie
3557075,Rankin Location 15D,Ontario,590,Sault Ste. Marie
2497007,Sept-Iles,Quebec,412,Sept-Iles
2497802,Uashat,Quebec,412,Sept-Iles
2497804,Maliotenam,Quebec,412,Sept-Iles
2435045,Saint-Roch-de-Mekinac,Quebec,444,Shawinigan
2436033,Shawinigan,Quebec,444,Shawinigan
2451085,Saint-Boniface,Quebec,444,Shawinigan
2441055,Ascot Corner,Quebec,433,Sherbrooke
2442005,Stoke,Quebec,433,Sherbrooke
2442025,Saint-Denis-de-Brompton,Quebec,433,Sherbrooke
2442095,Val-Joli,Quebec,433,Sherbrooke
2443027,Sherbrooke,Quebec,433,Sherbrooke
2444071,Compton,Quebec,433,Sherbrooke
2444080,Waterville,Quebec,433,Sherbrooke
2445050,North Hatley,Quebec,433,Sherbrooke
2445055,Hatley,Quebec,433,Sherbrooke
2445072,Magog,Quebec,433,Sherbrooke
2445115,Orford,Quebec,433,Sherbrooke
2453025,Sainte-Victoire-de-Sorel,Quebec,454,Sorel-Tracy
2453050,Saint-Joseph-de-Sorel,Quebec,454,Sorel-Tracy
2453052,Sorel-Tracy,Quebec,454,Sorel-Tracy
2453065,Sainte-Anne-de-Sorel,Quebec,454,Sorel-Tracy
2459035,Contrecoeur,Quebec,454,Sorel-Tracy
5931006,Squamish,British Columbia,934,Squamish
5931802,Kowtain 17,British Columbia,934,Squamish
5931806,Seaichem 16,British Columbia,934,Squamish
5931807,Stawamus 24,British Columbia,934,Squamish
5931808,Waiwakum 14,British Columbia,934,Squamish
5931809,Yekwaupsum 18,British Columbia,934,Squamish
3526003,Fort Erie,Ontario,539,St. Catharines - Niagara
3526011,Port Colborne,Ontario,539,St. Catharines - Niagara
3526014,Wainfleet,Ontario,539,St. Catharines - Niagara
3526028,Pelham,Ontario,539,St. Catharines - Niagara
3526032,Welland,Ontario,539,St. Catharines - Niagara
3526037,Thorold,Ontario,539,St. Catharines - Niagara
3526043,Niagara Falls,Ontario,539,St. Catharines - Niagara
3526047,Niagara-Ontario-the-Lake,Ontario,539,St. Catharines - Niagara
3526053,St. Catharines,Ontario,539,St. Catharines - Niagara
3526057,Lincoln,Ontario,539,St. Catharines - Niagara
1001485,Conception Bay South,Newfoundland,1,St. John's
1001504,Portugal Cove-St. Philip's,Newfoundland,1,St. John's
1001505,Pouch Cove,Newfoundland,1,St. John's
1001507,Flatrock,Newfoundland,1,St. John's
1001509,Torbay,Newfoundland,1,St. John's
1001511,Logy Bay-Middle Cove-Outer Cove,Newfoundland,1,St. John's
1001512,Bauline,Newfoundland,1,St. John's
1001517,Paradise,Newfoundland,1,St. John's
1001519,St. John's,Newfoundland,1,St. John's
1001542,Mount Pearl,Newfoundland,1,St. John's
1001551,Petty Harbour-Maddox Cove,Newfoundland,1,St. John's
1001557,Bay Bulls,Newfoundland,1,St. John's
1001559,Witless Bay,Newfoundland,1,St. John's
4602044,Steinbach,Manitoba,605,Steinbach
3531011,Stratford,Ontario,553,Stratford
4805018,Strathmore,Alberta,826,Strathmore
1103019,Lot 17,Prince Edward Island,110,Summerside
1103023,Linkletter,Prince Edward Island,110,Summerside
1103024,Miscouche,Prince Edward Island,110,Summerside
1103025,Summerside,Prince Edward Island,110,Summerside
4708001,Swift Current No. 137,Saskatchewan,720,Swift Current
4708004,Swift Current,Saskatchewan,720,Swift Current
4808005,Jarvis Bay,Alberta,831,Sylvan Lake
4808012,Sylvan Lake,Alberta,831,Sylvan Lake
4808013,Norglenwold,Alberta,831,Sylvan Lake
3554001,Coleman,Ontario,584,Temiskaming Shores
3554008,Cobalt,Ontario,584,Temiskaming Shores
3554014,Harris,Ontario,584,Temiskaming Shores
3554020,Temiskaming Shores,Ontario,584,Temiskaming Shores
3554026,Harley,Ontario,584,Temiskaming Shores
3554029,Casey,Ontario,584,Temiskaming Shores
5949011,Terrace,British Columbia,965,Terrace
5949018,Kitimat-Stikine E,British Columbia,965,Terrace
5949807,Kulspai 6,British Columbia,965,Terrace
2431045,Saint-Joseph-de-Coleraine,Quebec,430,Thetford Mines
2431084,Thetford Mines,Quebec,430,Thetford Mines
2431095,Saint-Adrien-d'Irlande,Quebec,430,Thetford Mines
4622017,Mystery Lake,Manitoba,640,Thompson
4622026,Thompson,Manitoba,640,Thompson
3558001,Neebing,Ontario,595,Thunder Bay
3558003,Fort William 52,Ontario,595,Thunder Bay
3558004,Thunder Bay,Ontario,595,Thunder Bay
3558011,Oliver Paipoonge,Ontario,595,Thunder Bay
3558012,Gillies,Ontario,595,Thunder Bay
3558016,O'Connor,Ontario,595,Thunder Bay
3558019,Conmee,Ontario,595,Thunder Bay
3558028,Shuniah,Ontario,595,Thunder Bay
3532004,Tillsonburg,Ontario,546,Tillsonburg
3556027,Timmins,Ontario,586,Timmins
3518001,Pickering,Ontario,535,Toronto
3518005,Ajax,Ontario,535,Toronto
3518029,Uxbridge,Ontario,535,Toronto
3519028,Vaughan,Ontario,535,Toronto
3519036,Markham,Ontario,535,Toronto
3519038,Richmond Hill,Ontario,535,Toronto
3519044,Whitchurch-Stouffville,Ontario,535,Toronto
3519046,Aurora,Ontario,535,Toronto
3519048,Newmarket,Ontario,535,Toronto
3519049,King,Ontario,535,Toronto
3519054,East Gwillimbury,Ontario,535,Toronto
3519070,Georgina,Ontario,535,Toronto
3519076,Chippewas of Georgina Island First Nation,Ontario,535,Toronto
3520005,Toronto,Ontario,535,Toronto
3521005,Mississauga,Ontario,535,Toronto
3521010,Brampton,Ontario,535,Toronto
3521024,Caledon,Ontario,535,Toronto
3522012,Mono,Ontario,535,Toronto
3522014,Orangeville,Ontario,535,Toronto
3524001,Oakville,Ontario,535,Toronto
3524009,Milton,Ontario,535,Toronto
3524015,Halton Hills,Ontario,535,Toronto
3543007,New Tecumseth,Ontario,535,Toronto
3543014,Bradford West Gwillimbury,Ontario,535,Toronto
2437067,Trois-Rivieres,Quebec,442,Trois-Rivieres
2437220,Champlain,Quebec,442,Trois-Rivieres
2437225,Saint-Luc-de-Vincennes,Quebec,442,Trois-Rivieres
2437230,Saint-Maurice,Quebec,442,Trois-Rivieres
2438010,Becancour,Quebec,442,Trois-Rivieres
2438802,Wôlinak,Quebec,442,Trois-Rivieres
2451020,Yamachiche,Quebec,442,Trois-Rivieres
1210001,"Colchester, Subd. C",Nova Scotia,215,Truro
1210003,Millbrook 27,Nova Scotia,215,Truro
1210006,Truro,Nova Scotia,215,Truro
1210008,"Colchester, Subd. B",Nova Scotia,215,Truro
2489008,Val-d'Or,Quebec,480,Val-d'Or
2489804,Lac-Simon,Quebec,480,Val-d'Or
5915001,Langley,British Columbia,933,Vancouver
5915002,Langley,British Columbia,933,Vancouver
5915004,Surrey,British Columbia,933,Vancouver
5915007,White Rock,British Columbia,933,Vancouver
5915011,Delta,British Columbia,933,Vancouver
5915015,Richmond,British Columbia,933,Vancouver
5915020,Greater Vancouver A,British Columbia,933,Vancouver
5915022,Vancouver,British Columbia,933,Vancouver
5915025,Burnaby,British Columbia,933,Vancouver
5915029,New Westminster,British Columbia,933,Vancouver
5915034,Coquitlam,British Columbia,933,Vancouver
5915036,Belcarra,British Columbia,933,Vancouver
5915038,Anmore,British Columbia,933,Vancouver
5915039,Port Coquitlam,British Columbia,933,Vancouver
5915043,Port Moody,British Columbia,933,Vancouver
5915046,North Vancouver,British Columbia,933,Vancouver
5915051,North Vancouver,British Columbia,933,Vancouver
5915055,West Vancouver,British Columbia,933,Vancouver
5915062,Bowen Island,British Columbia,933,Vancouver
5915065,Lions Bay,British Columbia,933,Vancouver
5915070,Pitt Meadows,British Columbia,933,Vancouver
5915075,Maple Ridge,British Columbia,933,Vancouver
5915801,Semiahmoo,British Columbia,933,Vancouver
5915802,Tsawwassen,British Columbia,933,Vancouver
5915803,Musqueam 2,British Columbia,933,Vancouver
5915804,Coquitlam 2,British Columbia,933,Vancouver
5915805,Coquitlam 1,British Columbia,933,Vancouver
5915806,Burrard Inlet 3,British Columbia,933,Vancouver
5915807,Mission 1,British Columbia,933,Vancouver
5915808,Capilano 5,British Columbia,933,Vancouver
5915809,Barnston Island 3,British Columbia,933,Vancouver
5915810,Musqueam 4,British Columbia,933,Vancouver
5915811,Seymour Creek 2,British Columbia,933,Vancouver
5915813,Katzie 2,British Columbia,933,Vancouver
5915816,McMillan Island 6,British Columbia,933,Vancouver
5915825,Matsqui 4,British Columbia,933,Vancouver
5915830,Katzie 1,British Columbia,933,Vancouver
5915835,Langley 5,British Columbia,933,Vancouver
5915840,Whonnock 1,British Columbia,933,Vancouver
5937010,Coldstream,British Columbia,918,Vernon
5937014,Vernon,British Columbia,918,Vernon
5937017,North Okanagan B,British Columbia,918,Vernon
5937021,North Okanagan C,British Columbia,918,Vernon
5937801,Okanagan (Part) 1,British Columbia,918,Vernon
5937803,Priest's Valley 6,British Columbia,918,Vernon
5917005,North Saanich,British Columbia,935,Victoria
5917010,Sidney,British Columbia,935,Victoria
5917015,Central Saanich,British Columbia,935,Victoria
5917021,Saanich,British Columbia,935,Victoria
5917030,Oak Bay,British Columbia,935,Victoria
5917034,Victoria,British Columbia,935,Victoria
5917040,Esquimalt,British Columbia,935,Victoria
5917041,Colwood,British Columbia,935,Victoria
5917042,Metchosin,British Columbia,935,Victoria
5917044,Langford,British Columbia,935,Victoria
5917047,View Royal,British Columbia,935,Victoria
5917049,Highlands,British Columbia,935,Victoria
5917052,Sooke,British Columbia,935,Victoria
5917054,Capital H (Part 1),British Columbia,935,Victoria
5917801,Cole Bay 3,British Columbia,935,Victoria
5917802,Union Bay 4,British Columbia,935,Victoria
5917803,East Saanich 2,British Columbia,935,Victoria
5917804,South Saanich 1,British Columbia,935,Victoria
5917809,Becher Bay 1,British Columbia,935,Victoria
5917811,Esquimalt,British Columbia,935,Victoria
5917812,New Songhees 1A,British Columbia,935,Victoria
5917819,T'Sou-ke,British Columbia,935,Victoria
2439060,Saint-Christophe-d'Arthabaska,Quebec,440,Victoriaville
2439062,Victoriaville,Quebec,440,Victoriaville
4811002,Wetaskiwin,Alberta,865,Wetaskiwin
6001009,Whitehorse,Yukon,990,Whitehorse
6001010,Lake Laberge 1,Yukon,990,Whitehorse
6001044,Mt. Lorne,Yukon,990,Whitehorse
6001055,Ibex Valley,Yukon,990,Whitehorse
6001058,Marsh Lake,Yukon,990,Whitehorse
6001059,Macpherson-Grizzly Valley,Yukon,990,Whitehorse
6001060,"Whitehorse, Unorganized",Yukon,990,Whitehorse
5941009,Williams Lake,British Columbia,950,Williams Lake
5941010,Cariboo D,British Columbia,950,Williams Lake
5941012,Cariboo E,British Columbia,950,Williams Lake
5941801,Alkali Lake 1,British Columbia,950,Williams Lake
5941806,Dog Creek 1,British Columbia,950,Williams Lake
5941807,Dog Creek 2,British Columbia,950,Williams Lake
5941810,Soda Creek 1,British Columbia,950,Williams Lake
5941811,Johny Sticks 2,British Columbia,950,Williams Lake
5941868,Sandy Harry 4,British Columbia,950,Williams Lake
5941872,Swan Lake  3,British Columbia,950,Williams Lake
5941873,Alkali Lake 4A,British Columbia,950,Williams Lake
5941885,Little Springs,British Columbia,950,Williams Lake
3537028,Amherstburg,Ontario,559,Windsor
3537034,LaSalle,Ontario,559,Windsor
3537039,Windsor,Ontario,559,Windsor
3537048,Tecumseh,Ontario,559,Windsor
3537064,Lakeshore,Ontario,559,Windsor
4602069,Tache,Manitoba,602,Winnipeg
4602075,Ritchot,Manitoba,602,Winnipeg
4610035,Macdonald,Manitoba,602,Winnipeg
4610052,St. Francois Xavier,Manitoba,602,Winnipeg
4611040,Winnipeg,Manitoba,602,Winnipeg
4611042,Headingley,Manitoba,602,Winnipeg
4612047,Springfield,Manitoba,602,Winnipeg
4613032,East St. Paul,Manitoba,602,Winnipeg
4613037,West St. Paul,Manitoba,602,Winnipeg
4613056,St. Clements,Manitoba,602,Winnipeg
4613062,Brokenhead 4,Manitoba,602,Winnipeg
4614015,Rosser,Manitoba,602,Winnipeg
4816037,Wood Buffalo,Alberta,860,Wood Buffalo
4816817,Janvier 194,Alberta,860,Wood Buffalo
4816821,Gregoire Lake 176,Alberta,860,Wood Buffalo
4816822,Gregoire Lake 176A,Alberta,860,Wood Buffalo
4816831,Chipewyan 201A,Alberta,860,Wood Buffalo
4816849,Old Fort 217,Alberta,860,Wood Buffalo
4816850,Allison Bay 219,Alberta,860,Wood Buffalo
4816852,Dog Head 218,Alberta,860,Wood Buffalo
4816855,Charles Lake 225,Alberta,860,Wood Buffalo
4816856,Fort McKay 174,Alberta,860,Wood Buffalo
4816857,Namur River 174A,Alberta,860,Wood Buffalo
4816858,Namur Lake 174B,Alberta,860,Wood Buffalo
4816859,Fort Mackay,Alberta,860,Wood Buffalo
4816861,Thabacha Nare 196A,Alberta,860,Wood Buffalo
3532042,Woodstock,Ontario,544,Woodstock
6106023,Yellowknife,Northwest Territories,995,Yellowknife
4709011,Orkney No. 244,Saskatchewan,710,Yorkton
4709012,Yorkton,Saskatchewan,710,Yorkton
4709014,Ebenezer,Saskatchewan,710,Yorkton
4709016,Springside,Saskatchewan,710,Yorkton
